x y z R
-0.499601 -0.107957 -0.584056 0.776129
-0.874585 -0.65664 0.176816 1.10785
-0.874585 -0.65664 0.176816 1.10785
-0.874585 -0.65664 0.176816 1.10785
0.163604 -0.712616 0.734402 1.03631
0.163604 -0.712616 0.734402 1.03631
0.163604 -0.712616 0.734402 1.03631
0.163604 -0.712616 0.734402 1.03631
-0.536559 -0.814673 -0.0902122 0.979657
-0.536559 -0.814673 -0.0902122 0.979657
-0.536559 -0.814673 -0.0902122 0.979657
-0.536559 -0.814673 -0.0902122 0.979657
0.448853 -0.401399 -0.73631 0.951179
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.350601 -0.183736 0.249982 0.468157
0.378065 -0.381643 0.20489 0.574947
0.378065 -0.381643 0.20489 0.574947
0.378065 -0.381643 0.20489 0.574947
0.214021 0.0977053 0.647262 0.688694
0.425335 0.85518 -0.495907 1.07618
-0.196938 0.883528 0.0735001 0.908189
-0.0611675 0.108264 -0.488006 0.5036
0.575907 -0.209513 0.272957 0.670873
0.575907 -0.209513 0.272957 0.670873
0.638895 0.508877 -0.370804 0.897016
0.638895 0.508877 -0.370804 0.897016
-0.371396 1.30757 0.610531 1.49011
-0.284774 0.231481 0.465586 0.592832
0.534212 -0.461732 0.329679 0.779273
0.534212 -0.461732 0.329679 0.779273
0.534212 -0.461732 0.329679 0.779273
0.534212 -0.461732 0.329679 0.779273
0.534212 -0.461732 0.329679 0.779273
1.13468 -0.974605 0.326 1.53089
1.21184 -2.03239 0.234598 2.37786
1.06454 -2.0029 0.515196 2.326
1.06454 -2.0029 0.515196 2.326
1.06454 -2.0029 0.515196 2.326
1.06454 -2.0029 0.515196 2.326
1.40749 -0.785134 1.05064 1.92388
1.40749 -0.785134 1.05064 1.92388
1.40749 -0.785134 1.05064 1.92388
0.552321 -0.162069 1.72001 1.81377
0.552321 -0.162069 1.72001 1.81377
1.08044 -1.05974 1.40585 2.06563
2.17619 -0.53503 2.13527 3.09538
2.17619 -0.53503 2.13527 3.09538
1.6391 -1.14349 1.49327 2.49481
1.6391 -1.14349 1.49327 2.49481
1.6391 -1.14349 1.49327 2.49481
1.6391 -1.14349 1.49327 2.49481
1.6391 -1.14349 1.49327 2.49481
1.03907 0.0350478 1.93785 2.19913
1.13789 0.407002 1.13218 1.65599
0.22584 -0.168849 1.30378 1.33392
0.95523 -1.18987 1.66614 2.25927
0.848087 -0.598659 1.04043 1.46974
-0.0289173 -0.169165 1.45967 1.46972
-0.0289173 -0.169165 1.45967 1.46972
-0.0339952 -0.321803 0.454506 0.557932
-0.0339952 -0.321803 0.454506 0.557932
0.357496 -1.15144 0.689469 1.38888
0.357496 -1.15144 0.689469 1.38888
0.357496 -1.15144 0.689469 1.38888
0.696156 -0.790859 0.771893 1.3061
0.696156 -0.790859 0.771893 1.3061
0.696156 -0.790859 0.771893 1.3061
-0.298259 -1.08498 -0.345713 1.17714
0.842782 -1.35092 -0.952062 1.85518
0.842782 -1.35092 -0.952062 1.85518
0.680115 -0.894737 -1.58401 1.94221
0.680115 -0.894737 -1.58401 1.94221
1.29601 -0.798642 -1.23525 1.96044
1.09158 -0.485236 -0.829422 1.45429
1.09158 -0.485236 -0.829422 1.45429
1.09158 -0.485236 -0.829422 1.45429
1.44542 -0.242564 -0.106873 1.46952
0.931231 -1.34518 -0.341266 1.67127
0.931231 -1.34518 -0.341266 1.67127
0.931231 -1.34518 -0.341266 1.67127
1.51717 -0.732045 -0.12931 1.68951
1.3243 -0.17219 0.835528 1.57529
1.3243 -0.17219 0.835528 1.57529
1.3243 -0.17219 0.835528 1.57529
1.3243 -0.17219 0.835528 1.57529
0.286419 -1.29228 0.195472 1.338
0.286419 -1.29228 0.195472 1.338
-0.456978 -1.45473 1.39926 2.06954
0.333814 -0.86529 0.280356 0.968895
0.333814 -0.86529 0.280356 0.968895
0.0214106 -0.540028 -0.882596 1.03492
-0.570735 -0.407102 -0.191194 0.726653
-0.570735 -0.407102 -0.191194 0.726653
-0.570735 -0.407102 -0.191194 0.726653
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
-0.16609 0.497653 -0.442967 0.686632
0.216541 0.301001 -0.0191055 0.37129
-0.0309785 0.863807 -0.207284 0.88887
-0.0309785 0.863807 -0.207284 0.88887
-0.722601 0.391295 0.614478 1.02608
-0.843557 -0.500924 0.165111 0.994874
-0.843557 -0.500924 0.165111 0.994874
-0.843557 -0.500924 0.165111 0.994874
0.268492 -0.384164 0.07328 0.474384
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.041438 -0.584451 -0.469144 0.750597
-0.37536 -0.937771 -0.0175725 1.01026
-1.4268 -0.956978 0.961478 1.96876
-2.08603 -0.24081 0.0737653 2.10118
-2.08603 -0.24081 0.0737653 2.10118
-1.10974 -0.461577 0.480462 1.29438
-1.10974 -0.461577 0.480462 1.29438
-0.250495 0.442124 0.126598 0.523687
-0.250495 0.442124 0.126598 0.523687
-0.250495 0.442124 0.126598 0.523687
-0.250495 0.442124 0.126598 0.523687
-0.250495 0.442124 0.126598 0.523687
-0.899592 0.727316 -0.329608 1.20287
-0.991499 0.713315 -1.1678 1.68987
-1.27707 -0.406061 -1.17281 1.78081
-1.47478 -0.664206 -0.456075 1.68052
-1.3476 -1.29653 -0.29312 1.89287
-0.286965 -0.439028 -0.114651 0.536879
0.781457 -0.585825 1.09286 1.46568
0.781457 -0.585825 1.09286 1.46568
0.781457 -0.585825 1.09286 1.46568
0.291367 -0.189186 -0.1089 0.364067
0.291367 -0.189186 -0.1089 0.364067
0.291367 -0.189186 -0.1089 0.364067
0.837971 -0.199663 0.324632 0.920569
0.837971 -0.199663 0.324632 0.920569
0.837971 -0.199663 0.324632 0.920569
0.837971 -0.199663 0.324632 0.920569
0.837971 -0.199663 0.324632 0.920569
0.0180538 0.243986 0.80441 0.840792
0.0180538 0.243986 0.80441 0.840792
-0.921995 0.208509 0.088879 0.949447
-0.921995 0.208509 0.088879 0.949447
-0.921995 0.208509 0.088879 0.949447
-0.921995 0.208509 0.088879 0.949447
-0.921995 0.208509 0.088879 0.949447
-0.921995 0.208509 0.088879 0.949447
-1.46586 -0.878517 -0.00830588 1.70898
-0.894769 -0.377332 0.620295 1.15228
-1.92292 0.449643 1.35162 2.39305
-1.18237 -0.304744 1.36641 1.83247
-0.21324 0.759445 0.262448 0.831329
-0.21324 0.759445 0.262448 0.831329
0.0516317 0.578517 0.771613 0.965781
0.0516317 0.578517 0.771613 0.965781
0.571083 0.286647 0.26221 0.690693
0.571083 0.286647 0.26221 0.690693
0.571083 0.286647 0.26221 0.690693
0.571083 0.286647 0.26221 0.690693
-0.00491473 -0.0968542 0.4657 0.475691
-0.00491473 -0.0968542 0.4657 0.475691
-0.00491473 -0.0968542 0.4657 0.475691
-0.922762 0.105237 -0.733034 1.18318
-0.922762 0.105237 -0.733034 1.18318
-0.411091 -0.764906 0.151783 0.881541
-0.411091 -0.764906 0.151783 0.881541
-0.411091 -0.764906 0.151783 0.881541
-0.434206 0.00300731 -0.516123 0.674482
-0.434206 0.00300731 -0.516123 0.674482
0.295125 0.277813 -0.510927 0.652169
0.295125 0.277813 -0.510927 0.652169
0.295125 0.277813 -0.510927 0.652169
0.295125 0.277813 -0.510927 0.652169
1.38656 0.805037 0.202121 1.61601
1.47378 0.0943448 0.0222654 1.47696
1.14975 -0.455363 0.798013 1.47177
0.912563 -0.954082 0.90245 1.59921
0.912563 -0.954082 0.90245 1.59921
1.92977 -1.55527 -0.0632351 2.47929
1.53162 -1.61977 -0.690217 2.33365
1.7963 -1.61152 -0.0223669 2.41334
1.7963 -1.61152 -0.0223669 2.41334
1.68668 -0.618386 -0.0215826 1.7966
2.14486 -0.844532 -0.776871 2.43253
1.52149 -1.98628 -1.5885 2.96371
1.33594 -0.896869 -2.49308 2.96725
0.964038 -1.80683 -2.55079 3.27117
0.964038 -1.80683 -2.55079 3.27117
0.964038 -1.80683 -2.55079 3.27117
0.0566989 -0.833161 -2.58604 2.71753
-0.17335 -0.126559 -1.96667 1.97835
1.00343 1.004 -1.81201 2.3018
2.1179 -0.160035 -0.654572 2.22252
0.980226 0.14961 -1.48948 1.78935
0.391929 -0.167236 -1.65622 1.71016
0.391929 -0.167236 -1.65622 1.71016
0.563517 0.0812081 -1.29453 1.41419
-0.0332451 0.287671 -0.944533 0.987929
-0.0332451 0.287671 -0.944533 0.987929
0.0623908 -0.394189 -0.418172 0.578053
0.0623908 -0.394189 -0.418172 0.578053
0.0623908 -0.394189 -0.418172 0.578053
0.573174 -0.989311 -0.150659 1.15324
0.242805 -1.66129 -1.30402 2.12586
0.235599 -0.978739 -1.97374 2.21565
0.235599 -0.978739 -1.97374 2.21565
0.235599 -0.978739 -1.97374 2.21565
0.235599 -0.978739 -1.97374 2.21565
0.206616 -1.62564 -1.36191 2.13077
0.206616 -1.62564 -1.36191 2.13077
0.206616 -1.62564 -1.36191 2.13077
-0.959781 -0.587649 -1.36588 1.76979
-0.959781 -0.587649 -1.36588 1.76979
-0.959781 -0.587649 -1.36588 1.76979
-0.768861 -1.61777 -0.257677 1.80962
-0.922502 -2.00365 -0.463104 2.2539
-0.357038 -1.08534 -1.46246 1.85586
0.788575 -0.796456 -0.831195 1.39538
0.788575 -0.796456 -0.831195 1.39538
0.788575 -0.796456 -0.831195 1.39538
0.950079 -1.88187 -0.270484 2.12538
1.16281 -1.96578 -0.194698 2.29223
1.16281 -1.96578 -0.194698 2.29223
0.304032 -2.1521 0.81272 2.32045
0.304032 -2.1521 0.81272 2.32045
0.304032 -2.1521 0.81272 2.32045
0.304032 -2.1521 0.81272 2.32045
-0.438224 -2.08093 -0.0508479 2.12718
0.269166 -1.02525 0.815186 1.3372
0.269166 -1.02525 0.815186 1.3372
-0.839954 -0.936071 -0.0173095 1.2578
-0.0504775 -0.935415 -0.426896 1.02946
0.129268 0.242612 -0.256474 0.375965
0.129268 0.242612 -0.256474 0.375965
0.143263 -0.666435 0.30893 0.748396
0.143263 -0.666435 0.30893 0.748396
0.143263 -0.666435 0.30893 0.748396
0.143263 -0.666435 0.30893 0.748396
-0.0939819 0.237404 -0.613402 0.664421
-0.0939819 0.237404 -0.613402 0.664421
-0.0939819 0.237404 -0.613402 0.664421
-0.0939819 0.237404 -0.613402 0.664421
-0.0939819 0.237404 -0.613402 0.664421
-0.0939819 0.237404 -0.613402 0.664421
-0.294966 0.448851 -1.08079 1.20689
-0.938293 -0.532322 -1.47515 1.82752
-0.938293 -0.532322 -1.47515 1.82752
-1.18916 -0.217306 -0.267328 1.23806
-0.187239 -1.06409 -0.350187 1.13577
0.526345 -0.887908 -0.222657 1.05593
0.526345 -0.887908 -0.222657 1.05593
0.526345 -0.887908 -0.222657 1.05593
0.526345 -0.887908 -0.222657 1.05593
0.526345 -0.887908 -0.222657 1.05593
-0.44575 0.235245 0.585916 0.772872
0.619636 -0.370883 -0.284985 0.77635
0.619636 -0.370883 -0.284985 0.77635
1.59629 -0.363712 0.27696 1.66046
1.59629 -0.363712 0.27696 1.66046
2.21032 0.201314 -0.0556802 2.22016
2.21032 0.201314 -0.0556802 2.22016
1.16755 -0.510921 -0.129893 1.28105
0.691385 -0.280107 0.454515 0.873531
0.691385 -0.280107 0.454515 0.873531
0.691385 -0.280107 0.454515 0.873531
-0.154363 -0.683839 -0.704507 0.993878
-0.154363 -0.683839 -0.704507 0.993878
0.502449 0.442038 0.482622 0.825092
0.502449 0.442038 0.482622 0.825092
1.0207 -0.123947 -0.232182 1.05409
1.0207 -0.123947 -0.232182 1.05409
0.255109 -0.641534 -0.336584 0.768073
-0.796489 -0.490913 -0.140797 0.946158
-0.473498 -1.07743 -1.17114 1.66031
-0.473498 -1.07743 -1.17114 1.66031
-0.906355 -0.987293 -0.770857 1.54611
-0.878526 -0.0996512 -1.21407 1.5019
-1.50888 0.327523 -2.02095 2.54327
-0.572111 1.5178 -1.21683 2.02774
-0.572111 1.5178 -1.21683 2.02774
-0.624918 1.33996 -0.240047 1.49787
-0.624918 1.33996 -0.240047 1.49787
-0.624918 1.33996 -0.240047 1.49787
-0.624918 1.33996 -0.240047 1.49787
-0.770861 0.968481 -0.772505 1.45909
-0.292818 0.286749 -0.569206 0.701401
-0.292818 0.286749 -0.569206 0.701401
-0.292818 0.286749 -0.569206 0.701401
-0.292818 0.286749 -0.569206 0.701401
-0.292818 0.286749 -0.569206 0.701401
-0.292818 0.286749 -0.569206 0.701401
-0.292818 0.286749 -0.569206 0.701401
-0.0410637 0.672548 -0.11427 0.683422
-0.577363 -0.069303 -0.760586 0.957414
-1.05959 0.157751 -0.455675 1.16416
-0.547837 1.3736 -0.21215 1.49396
-1.03201 0.14932 0.966293 1.42164
-1.47625 0.649641 1.25418 2.04312
-1.47625 0.649641 1.25418 2.04312
-0.301025 0.392052 1.94903 2.01073
0.524114 -0.395519 1.52848 1.66354
0.524114 -0.395519 1.52848 1.66354
1.00164 -0.137059 1.05418 1.46061
0.207328 0.279238 0.134622 0.372937
0.207328 0.279238 0.134622 0.372937
0.207328 0.279238 0.134622 0.372937
0.207328 0.279238 0.134622 0.372937
0.273283 0.534096 0.853122 1.04296
1.39927 -0.685807 0.690823 1.70456
1.39927 -0.685807 0.690823 1.70456
1.39927 -0.685807 0.690823 1.70456
1.39927 -0.685807 0.690823 1.70456
1.18634 -0.0256604 0.463174 1.27381
1.18634 -0.0256604 0.463174 1.27381
0.414622 -0.4058 0.0881531 0.586819
0.414622 -0.4058 0.0881531 0.586819
-0.171175 -0.553569 -0.241529 0.627754
-0.171175 -0.553569 -0.241529 0.627754
0.245894 -1.62973 -0.835945 1.84805
-0.106902 -1.05097 -0.100654 1.06117
-0.177047 -1.83722 0.252827 1.86296
-0.177047 -1.83722 0.252827 1.86296
-0.177047 -1.83722 0.252827 1.86296
-0.177047 -1.83722 0.252827 1.86296
-0.177047 -1.83722 0.252827 1.86296
-0.665305 -1.16329 -0.666659 1.49676
-1.43708 -0.866027 -1.71658 2.40038
-0.317967 -1.16788 -1.95239 2.29714
-0.317967 -1.16788 -1.95239 2.29714
-0.317967 -1.16788 -1.95239 2.29714
-0.317967 -1.16788 -1.95239 2.29714
-0.317967 -1.16788 -1.95239 2.29714
0.101941 -1.96446 -1.01432 2.21322
1.31881 -1.92371 -0.336865 2.35656
1.74613 -3.036 0.234664 3.51018
1.74613 -3.036 0.234664 3.51018
1.04271 -2.0298 0.445372 2.32502
1.04271 -2.0298 0.445372 2.32502
-0.104635 -2.03355 0.735337 2.16495
-0.104635 -2.03355 0.735337 2.16495
0.499108 -0.868484 1.45276 1.76462
0.777597 -1.40553 0.659051 1.73624
0.20189 -1.4 1.22129 1.86877
1.37583 -0.278534 0.514908 1.4952
1.37583 -0.278534 0.514908 1.4952
0.387246 -1.25576 -0.177617 1.32606
0.387246 -1.25576 -0.177617 1.32606
0.387246 -1.25576 -0.177617 1.32606
0.896333 -0.0563484 -0.579856 1.06903
0.896333 -0.0563484 -0.579856 1.06903
0.896333 -0.0563484 -0.579856 1.06903
-0.0800489 0.892776 -0.183889 0.915026
-0.0800489 0.892776 -0.183889 0.915026
-0.349701 0.294677 -0.0898259 0.466041
-0.349701 0.294677 -0.0898259 0.466041
-0.349701 0.294677 -0.0898259 0.466041
-0.1968 -0.479937 1.009 1.13452
-1.39386 -1.11603 0.564246 1.87263
-0.990183 -0.933295 0.72698 1.54273
-1.3477 -0.129048 0.174045 1.36501
-1.06782 0.662312 -0.162398 1.26699
-1.06782 0.662312 -0.162398 1.26699
-1.06782 0.662312 -0.162398 1.26699
-1.06782 0.662312 -0.162398 1.26699
-1.06782 0.662312 -0.162398 1.26699
-2.20487 0.955963 -0.317988 2.42414
-1.86662 0.981911 -0.0374035 2.10946
-1.92475 0.90665 0.79609 2.27166
-1.60841 1.12799 0.772459 2.11093
-2.07623 2.15023 1.49244 3.3409
-1.68169 1.56867 0.5768 2.37097
-1.06566 0.725504 0.0102433 1.28922
-1.60612 -0.420668 0.394113 1.70643
-0.531121 0.535158 1.11539 1.34632
-1.21846 0.409085 0.20706 1.30188
-1.09552 0.971039 0.569528 1.57081
-1.02619 0.199758 0.916426 1.39025
-2.02957 -0.300316 1.39754 2.48243
-2.02957 -0.300316 1.39754 2.48243
-2.02957 -0.300316 1.39754 2.48243
-1.53135 -0.544943 1.24831 2.04946
-1.56842 -0.0785046 0.270122 1.59344
-0.381727 -0.00472157 1.45469 1.50395
-0.850555 -0.562965 2.46022 2.66328
-1.81116 -0.336735 2.16375 2.84174
-1.81116 -0.336735 2.16375 2.84174
-2.44311 -0.0537255 1.33811 2.78608
-2.44311 -0.0537255 1.33811 2.78608
-1.44977 -1.16653 1.17613 2.20134
-1.44977 -1.16653 1.17613 2.20134
-0.621903 -2.1729 0.30287 2.28035
-0.621903 -2.1729 0.30287 2.28035
-0.621903 -2.1729 0.30287 2.28035
0.0779296 -1.50685 1.48415 2.11645
1.13235 -1.7428 0.735714 2.20473
-0.0687221 -1.09495 1.57876 1.92253
0.48157 -0.544041 0.8335 1.10572
0.48157 -0.544041 0.8335 1.10572
0.48157 -0.544041 0.8335 1.10572
0.48157 -0.544041 0.8335 1.10572
-0.0249781 0.537532 1.33278 1.43731
-0.286178 0.0360051 1.9709 1.9919
-0.251519 0.80473 1.826 2.01125
-1.07933 0.0450433 1.59056 1.92272
-1.07933 0.0450433 1.59056 1.92272
-1.07933 0.0450433 1.59056 1.92272
-0.163402 0.279502 1.57197 1.60497
-0.163402 0.279502 1.57197 1.60497
-0.534655 0.144125 0.990301 1.1346
-0.534655 0.144125 0.990301 1.1346
-0.534655 0.144125 0.990301 1.1346
-0.534655 0.144125 0.990301 1.1346
-0.534655 0.144125 0.990301 1.1346
0.400509 -0.260849 0.748535 0.888118
0.400509 -0.260849 0.748535 0.888118
0.400509 -0.260849 0.748535 0.888118
1.09387 0.614127 -0.245636 1.2783
1.5706 0.828657 -0.91265 1.9966
1.5706 0.828657 -0.91265 1.9966
1.23047 1.09718 -0.883013 1.87018
0.903411 0.628488 -0.488853 1.20421
0.598015 0.26152 -0.204638 0.684026
0.598015 0.26152 -0.204638 0.684026
1.12968 -0.673668 0.409241 1.37749
1.12968 -0.673668 0.409241 1.37749
-0.0922393 -0.44604 -0.486528 0.66646
-0.0922393 -0.44604 -0.486528 0.66646
-0.0254571 -0.644982 0.43989 0.781123
0.268308 -0.118002 -0.0628425 0.299771
0.268308 -0.118002 -0.0628425 0.299771
0.268308 -0.118002 -0.0628425 0.299771
0.268308 -0.118002 -0.0628425 0.299771
0.527029 -0.361597 0.167223 0.660663
0.454568 0.349973 0.964442 1.12217
0.454568 0.349973 0.964442 1.12217
0.454568 0.349973 0.964442 1.12217
-0.256312 0.100117 0.759316 0.807639
-0.470406 0.38617 0.760602 0.974128
-0.470406 0.38617 0.760602 0.974128
-0.470406 0.38617 0.760602 0.974128
-0.622783 -0.787403 0.44961 1.10001
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.245817 -0.100665 0.28603 0.390349
0.0640171 0.352834 -0.243254 0.433316
0.0640171 0.352834 -0.243254 0.433316
0.0640171 0.352834 -0.243254 0.433316
0.0640171 0.352834 -0.243254 0.433316
-0.102948 0.488149 0.411587 0.646755
-0.102948 0.488149 0.411587 0.646755
-0.467153 1.15938 0.634437 1.40175
0.376782 1.127 -0.279144 1.22066
0.376782 1.127 -0.279144 1.22066
1.57119 0.0446953 0.340739 1.60834
1.57119 0.0446953 0.340739 1.60834
1.57119 0.0446953 0.340739 1.60834
1.15317 -0.262597 0.164549 1.19409
1.15317 -0.262597 0.164549 1.19409
1.15317 -0.262597 0.164549 1.19409
0.539011 0.493863 1.01074 1.24741
0.435588 0.765344 0.259673 0.918106
0.664942 0.0734248 0.196074 0.697126
0.265211 0.439394 0.748533 0.907582
-0.718298 -0.0815095 0.187402 0.746804
-0.718298 -0.0815095 0.187402 0.746804
-0.718298 -0.0815095 0.187402 0.746804
-0.907833 0.347767 -0.323025 1.02443
-0.907833 0.347767 -0.323025 1.02443
-0.907833 0.347767 -0.323025 1.02443
-0.724048 1.30685 -0.980843 1.78722
-0.125851 1.22621 -0.591488 1.36722
-0.530927 1.04204 0.46397 1.25817
-0.530927 1.04204 0.46397 1.25817
-0.530927 1.04204 0.46397 1.25817
-0.530927 1.04204 0.46397 1.25817
-1.2592 0.674478 -0.72883 1.60365
-1.2592 0.674478 -0.72883 1.60365
-1.22625 0.879226 -0.560905 1.60977
-1.22625 0.879226 -0.560905 1.60977
-0.313396 1.23071 -0.30898 1.30704
-1.08141 0.163411 -1.41419 1.78776
-0.69587 1.09729 -2.3013 2.64277
-0.243482 1.04227 -1.72358 2.02888
-0.243482 1.04227 -1.72358 2.02888
-0.243482 1.04227 -1.72358 2.02888
0.138909 1.47478 -1.18494 1.89694
0.138909 1.47478 -1.18494 1.89694
0.72119 0.67516 -0.822937 1.28576
0.72119 0.67516 -0.822937 1.28576
0.41908 0.920389 -0.721161 1.2421
0.103364 0.334038 -1.75446 1.78897
0.488925 0.934024 -0.64239 1.23455
0.654694 1.40025 -0.755253 1.72039
0.654694 1.40025 -0.755253 1.72039
1.23415 0.692744 -1.10536 1.79578
1.23415 0.692744 -1.10536 1.79578
0.522855 1.31742 -0.43207 1.48177
1.6946 0.124091 -0.18996 1.70972
1.6946 0.124091 -0.18996 1.70972
1.01267 0.79197 0.592518 1.41556
1.01267 0.79197 0.592518 1.41556
1.25501 -0.0294733 0.585963 1.38538
1.25501 -0.0294733 0.585963 1.38538
1.25501 -0.0294733 0.585963 1.38538
1.25501 -0.0294733 0.585963 1.38538
0.958088 0.262902 -0.151602 1.005
-0.0556601 -0.54425 0.368376 0.65955
-0.0556601 -0.54425 0.368376 0.65955
-0.0556601 -0.54425 0.368376 0.65955
-0.0556601 -0.54425 0.368376 0.65955
-0.0556601 -0.54425 0.368376 0.65955
-0.286249 -0.19312 0.0806651 0.3546
-0.286249 -0.19312 0.0806651 0.3546
-0.286249 -0.19312 0.0806651 0.3546
-0.286249 -0.19312 0.0806651 0.3546
-0.286249 -0.19312 0.0806651 0.3546
-0.286249 -0.19312 0.0806651 0.3546
-0.286249 -0.19312 0.0806651 0.3546
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
-0.0577651 -0.191329 0.157684 0.254574
0.367668 0.246381 0.425159 0.613713
0.367668 0.246381 0.425159 0.613713
0.367668 0.246381 0.425159 0.613713
0.367668 0.246381 0.425159 0.613713
0.367668 0.246381 0.425159 0.613713
0.367668 0.246381 0.425159 0.613713
-0.679628 -0.58285 -0.107995 0.901816
0.114912 0.0693385 -0.974774 0.98397
0.114912 0.0693385 -0.974774 0.98397
-0.569447 -0.958177 -0.946288 1.46213
0.0138906 -1.57605 -0.58624 1.68161
-0.559062 -1.03491 -1.25436 1.7196
-0.576884 -1.15471 -2.36485 2.69419
-0.576884 -1.15471 -2.36485 2.69419
-1.71973 -1.21569 -1.47226 2.56961
-1.71973 -1.21569 -1.47226 2.56961
-1.39599 -1.46868 -0.904355 2.21894
-1.41915 -1.59191 -1.34888 2.52342
-1.41915 -1.59191 -1.34888 2.52342
-1.41915 -1.59191 -1.34888 2.52342
-0.465739 -1.45898 -1.25975 1.98306
-0.465739 -1.45898 -1.25975 1.98306
-0.465739 -1.45898 -1.25975 1.98306
-1.03476 -0.36054 -0.344975 1.1488
-1.03476 -0.36054 -0.344975 1.1488
-1.03476 -0.36054 -0.344975 1.1488
-1.03476 -0.36054 -0.344975 1.1488
-1.03476 -0.36054 -0.344975 1.1488
-0.575286 0.432997 -0.277123 0.771516
-1.74449 -0.411059 0.0858716 1.79432
-1.91126 -1.62398 1.07119 2.72721
-1.91126 -1.62398 1.07119 2.72721
-1.02902 -2.42477 0.686113 2.72197
-1.02902 -2.42477 0.686113 2.72197
-1.02902 -2.42477 0.686113 2.72197
-1.46051 -1.95195 1.65631 2.9473
-1.46051 -1.95195 1.65631 2.9473
-1.2244 -2.02996 0.961249 2.5581
-1.79288 -1.79985 0.44671 2.57943
-1.79288 -1.79985 0.44671 2.57943
-1.75971 -2.93463 0.197573 3.42749
-1.75971 -2.93463 0.197573 3.42749
-1.0211 -3.77738 -0.761074 3.98628
-1.0211 -3.77738 -0.761074 3.98628
-0.907118 -4.02759 -0.059414 4.1289
-0.907118 -4.02759 -0.059414 4.1289
-0.907118 -4.02759 -0.059414 4.1289
-0.907118 -4.02759 -0.059414 4.1289
-1.16875 -2.9182 -0.0794958 3.14455
-1.16875 -2.9182 -0.0794958 3.14455
-1.16875 -2.9182 -0.0794958 3.14455
-1.16875 -2.9182 -0.0794958 3.14455
-1.16875 -2.9182 -0.0794958 3.14455
-2.15524 -3.20541 -0.626779 3.91312
-2.44759 -4.02138 -0.31713 4.71835
-2.44759 -4.02138 -0.31713 4.71835
-2.74995 -3.38605 -1.4268 4.58948
-2.13834 -2.78285 -0.901896 3.62356
-1.89972 -1.58456 -1.24048 2.76741
-1.89972 -1.58456 -1.24048 2.76741
-1.80011 -1.17168 -0.220568 2.15913
-2.98837 -1.03733 -0.671636 3.23381
-2.98837 -1.03733 -0.671636 3.23381
-2.98837 -1.03733 -0.671636 3.23381
-2.98837 -1.03733 -0.671636 3.23381
-3.13687 -2.12596 -0.22264 3.79595
-4.15767 -1.60102 -1.26174 4.63049
-4.01975 -1.57346 -1.48955 4.5665
-4.15987 -1.42642 -1.27356 4.57834
-4.92926 -0.592696 -2.48733 5.55299
-4.35259 -0.911023 -2.6189 5.16078
-3.13531 -1.17048 -2.42293 4.13168
-3.23534 -0.186247 -1.75433 3.68508
-2.93023 -1.32994 -1.77594 3.67545
