x y z R
0.717109 2.19882 2.89016 3.70163
0.717109 2.19882 2.89016 3.70163
0.717109 2.19882 2.89016 3.70163
0.717109 2.19882 2.89016 3.70163
0.717109 2.19882 2.89016 3.70163
0.799751 1.80022 1.64712 2.56776
-1.3619 1.87763 2.60947 3.49136
-1.3619 1.87763 2.60947 3.49136
-1.44817 -0.548909 1.59634 2.22414
0.453351 -2.11585 1.90648 2.88392
-2.27157 -1.80918 4.24303 5.14164
-2.27157 -1.80918 4.24303 5.14164
-4.81775 0.599547 2.49691 5.45937
-2.01901 -0.355304 2.0256 2.88196
-2.01901 -0.355304 2.0256 2.88196
-2.01901 -0.355304 2.0256 2.88196
-2.01901 -0.355304 2.0256 2.88196
-2.01901 -0.355304 2.0256 2.88196
-2.01901 -0.355304 2.0256 2.88196
-2.98306 -0.0558256 2.39786 3.82773
-2.98306 -0.0558256 2.39786 3.82773
-3.68718 -0.371854 1.99873 4.21053
-3.68718 -0.371854 1.99873 4.21053
-3.10764 -1.37148 4.32732 5.50128
-3.10764 -1.37148 4.32732 5.50128
-0.749959 -4.00794 4.10122 5.78326
-0.749959 -4.00794 4.10122 5.78326
0.470846 -2.85478 1.44983 3.23628
0.470846 -2.85478 1.44983 3.23628
0.272246 -0.717336 1.9074 2.05593
3.13536 -1.01812 3.8754 5.08781
4.03081 -0.650563 4.55371 6.11612
1.44185 0.236175 7.39573 7.53867
1.44185 0.236175 7.39573 7.53867
3.06293 -2.11749 4.84312 6.1091
2.6652 -0.800641 4.16752 5.01124
2.6652 -0.800641 4.16752 5.01124
2.6652 -0.800641 4.16752 5.01124
1.642 -1.5217 2.11193 3.07765
2.16615 0.916174 4.47175 5.05254
-0.424525 -1.60296 4.93896 5.2099
0.00888756 0.843493 4.60624 4.68284
0.178974 2.18524 2.16542 3.08162
0.178974 2.18524 2.16542 3.08162
-1.92882 0.371774 3.14303 3.70637
0.378673 1.77036 1.3528 2.26001
0.166157 0.277776 3.07555 3.09253
0.919137 0.157161 3.16143 3.29608
1.18798 1.71922 2.5125 3.26798
-1.38303 2.55527 4.59272 5.43463
-2.0748 2.92966 2.67277 4.47565
-1.12804 3.58546 1.8532 4.19074
-1.12804 3.58546 1.8532 4.19074
1.02134 4.69392 3.85256 6.15778
1.94688 2.70223 4.68681 5.74966
1.09871 4.32153 1.93757 4.86179
1.09871 4.32153 1.93757 4.86179
1.09871 4.32153 1.93757 4.86179
-1.35813 1.56767 2.9875 3.63693
-1.35813 1.56767 2.9875 3.63693
-1.35813 1.56767 2.9875 3.63693
-4.13114 0.970546 2.42079 4.88554
-4.13114 0.970546 2.42079 4.88554
-4.13114 0.970546 2.42079 4.88554
-6.20622 -1.11997 4.10484 7.52471
-6.77164 0.883759 2.11972 7.15048
-6.70035 2.44709 3.21912 7.82596
-5.32045 3.99721 5.63558 8.72036
-3.25965 1.7615 6.62072 7.58697
-3.25965 1.7615 6.62072 7.58697
-2.40301 0.393199 5.87609 6.36062
-2.40301 0.393199 5.87609 6.36062
-0.196195 -1.74339 6.20944 6.45252
1.259 -1.03881 6.49944 6.70126
1.259 -1.03881 6.49944 6.70126
-1.19871 -2.38665 8.38926 8.80413
-1.19871 -2.38665 8.38926 8.80413
-1.19871 -2.38665 8.38926 8.80413
-2.88358 -2.57794 6.42355 7.49819
-2.88358 -2.57794 6.42355 7.49819
-1.08677 -4.53555 4.8154 6.70376
-3.42676 -3.44836 5.02337 6.99057
-3.42676 -3.44836 5.02337 6.99057
-4.34422 -1.17081 7.54574 8.78529
-1.39561 -3.36904 5.80194 6.85278
-1.90391 -1.82512 8.01043 8.43344
-1.90391 -1.82512 8.01043 8.43344
-1.90391 -1.82512 8.01043 8.43344
-1.90391 -1.82512 8.01043 8.43344
-0.92785 -4.31648 5.90354 7.37189
0.969753 -1.63204 6.70344 6.96707
0.969753 -1.63204 6.70344 6.96707
2.06402 0.423073 4.10984 4.61844
0.25172 0.784322 4.41569 4.49186
0.25172 0.784322 4.41569 4.49186
0.25172 0.784322 4.41569 4.49186
-0.91655 -0.74612 4.23888 4.40056
-0.91655 -0.74612 4.23888 4.40056
-0.91655 -0.74612 4.23888 4.40056
-2.53678 -2.557 7.03896 7.90698
-2.53678 -2.557 7.03896 7.90698
-2.53678 -2.557 7.03896 7.90698
-2.53678 -2.557 7.03896 7.90698
-2.53678 -2.557 7.03896 7.90698
-0.344338 -4.27608 6.9785 8.19164
-0.344338 -4.27608 6.9785 8.19164
0.91476 -5.40744 5.6629 7.88325
0.91476 -5.40744 5.6629 7.88325
0.91476 -5.40744 5.6629 7.88325
-0.211675 -4.67825 2.95851 5.53928
0.181208 -6.53874 4.75288 8.08566
-2.2175 -5.19723 3.93952 6.88827
-3.06016 -6.2699 2.78634 7.51265
-2.05073 -5.567 5.54556 8.12097
-4.05912 -3.56654 5.57772 7.7658
-4.05912 -3.56654 5.57772 7.7658
-1.82764 -1.83127 3.02614 3.98138
0.164175 1.07205 3.68143 3.83786
-0.371507 3.14024 2.96945 4.33783
-1.4738 1.13437 1.32214 2.28187
-1.4738 1.13437 1.32214 2.28187
-3.17699 1.49633 3.06494 4.66113
-3.17699 1.49633 3.06494 4.66113
-3.17699 1.49633 3.06494 4.66113
-0.736595 -0.306277 3.06414 3.16628
-0.736595 -0.306277 3.06414 3.16628
1.62401 -0.210462 2.0218 2.60181
1.62401 -0.210462 2.0218 2.60181
1.62401 -0.210462 2.0218 2.60181
1.62401 -0.210462 2.0218 2.60181
1.62401 -0.210462 2.0218 2.60181
1.62401 -0.210462 2.0218 2.60181
1.62401 -0.210462 2.0218 2.60181
-0.307635 0.453165 4.01647 4.05364
-0.307635 0.453165 4.01647 4.05364
-0.307635 0.453165 4.01647 4.05364
-1.62406 2.97991 3.57438 4.92886
-3.67381 2.17157 6.10526 7.44894
-2.51124 1.92317 5.09342 5.99565
-2.51124 1.92317 5.09342 5.99565
-1.18525 1.76253 4.72125 5.17701
-1.18525 1.76253 4.72125 5.17701
-1.18525 1.76253 4.72125 5.17701
-1.18525 1.76253 4.72125 5.17701
-3.40587 1.8669 2.01782 4.37685
-1.08289 4.12181 -0.722783 4.32254
-1.08289 4.12181 -0.722783 4.32254
-1.20523 2.44128 -2.97207 4.03058
-1.20523 2.44128 -2.97207 4.03058
-1.20523 2.44128 -2.97207 4.03058
-1.20523 2.44128 -2.97207 4.03058
-1.20523 2.44128 -2.97207 4.03058
0.937384 1.91838 -1.73111 2.74875
0.937384 1.91838 -1.73111 2.74875
0.937384 1.91838 -1.73111 2.74875
0.937384 1.91838 -1.73111 2.74875
2.07002 1.39802 -2.82774 3.773
2.07002 1.39802 -2.82774 3.773
2.07002 1.39802 -2.82774 3.773
3.86475 0.391914 -4.40803 5.87543
3.86475 0.391914 -4.40803 5.87543
3.86475 0.391914 -4.40803 5.87543
4.50367 2.08241 -4.45152 6.666
3.89982 2.43182 -3.22652 5.61541
4.7754 3.9918 -3.42572 7.10454
4.7754 3.9918 -3.42572 7.10454
4.41676 3.87312 -3.22486 6.70138
4.41676 3.87312 -3.22486 6.70138
3.79471 4.31725 -2.99094 6.47952
2.72293 1.50616 -2.4781 3.97792
0.42283 1.87077 -2.51665 3.16419
0.42283 1.87077 -2.51665 3.16419
0.42283 1.87077 -2.51665 3.16419
0.42283 1.87077 -2.51665 3.16419
2.45327 -0.190341 -2.30887 3.37426
2.45327 -0.190341 -2.30887 3.37426
1.25653 1.0403 -4.81249 5.08145
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.74973 -0.153327 -2.31749 3.59935
2.08668 2.04751 -2.82271 4.06378
2.08668 2.04751 -2.82271 4.06378
3.11445 2.98628 -1.97431 4.74505
3.11445 2.98628 -1.97431 4.74505
3.11445 2.98628 -1.97431 4.74505
3.11445 2.98628 -1.97431 4.74505
3.11445 2.98628 -1.97431 4.74505
0.918036 0.21244 -0.408083 1.02687
0.918036 0.21244 -0.408083 1.02687
0.918036 0.21244 -0.408083 1.02687
1.56468 -1.51226 -3.02553 3.72679
1.56468 -1.51226 -3.02553 3.72679
1.56468 -1.51226 -3.02553 3.72679
2.13466 -1.48467 -1.70793 3.11096
2.13466 -1.48467 -1.70793 3.11096
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
1.5625 -4.24202 -2.00355 4.94473
0.32034 -4.78822 -3.40638 5.88499
0.32034 -4.78822 -3.40638 5.88499
0.32034 -4.78822 -3.40638 5.88499
-1.9646 -2.53163 -1.10532 3.38977
-1.9646 -2.53163 -1.10532 3.38977
-2.68761 -3.48969 -2.1527 4.90258
-2.68761 -3.48969 -2.1527 4.90258
-2.68761 -3.48969 -2.1527 4.90258
-2.68761 -3.48969 -2.1527 4.90258
-3.68459 -3.4751 -3.61374 6.22187
-3.68459 -3.4751 -3.61374 6.22187
-3.4607 -4.55797 -5.45499 7.90623
-2.41529 -3.16399 -6.20043 7.36817
-3.51389 -2.50846 -7.13344 8.33821
-3.51389 -2.50846 -7.13344 8.33821
-3.51389 -2.50846 -7.13344 8.33821
-2.30234 -0.0613513 -4.40289 4.9689
-1.06649 0.362519 -1.75284 2.08357
1.23974 0.436615 -2.62274 2.93366
1.23974 0.436615 -2.62274 2.93366
1.23974 0.436615 -2.62274 2.93366
1.49558 0.623515 -3.88725 4.21145
-0.365083 1.87564 -3.69689 4.16153
-0.365083 1.87564 -3.69689 4.16153
-0.289018 2.83034 -0.824287 2.96206
-1.56346 2.49061 -2.91979 4.144
-1.56346 2.49061 -2.91979 4.144
-1.56346 2.49061 -2.91979 4.144
-1.56346 2.49061 -2.91979 4.144
-1.61236 1.97824 -3.44524 4.28752
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
0.695402 2.74676 -3.58397 4.56871
2.15893 0.163665 -2.55451 3.34863
3.66922 1.7446 -2.85885 4.96788
3.66922 1.7446 -2.85885 4.96788
3.66922 1.7446 -2.85885 4.96788
3.66922 1.7446 -2.85885 4.96788
3.66922 1.7446 -2.85885 4.96788
3.45121 2.2731 -2.62331 4.89485
3.45121 2.2731 -2.62331 4.89485
3.45121 2.2731 -2.62331 4.89485
3.45121 2.2731 -2.62331 4.89485
3.44473 0.715969 -4.85209 5.99346
1.69433 -0.53024 -5.76936 6.03634
0.1086 1.38988 -5.30645 5.48652
0.1086 1.38988 -5.30645 5.48652
-2.19467 -1.25083 -5.21704 5.79643
-0.490424 -0.839095 -4.82834 4.92519
1.42668 -2.60467 -1.96242 3.55961
3.29671 -0.239102 -3.56042 4.85819
1.08063 -2.18808 -6.36372 6.8156
3.72219 -0.674521 -5.24085 6.46345
1.62964 1.28657 -4.90307 5.32458
0.986185 3.41435 -2.16831 4.16316
0.986185 3.41435 -2.16831 4.16316
1.18822 1.4811 -1.13086 2.21006
3.69259 -0.497664 -2.96966 4.76464
3.69259 -0.497664 -2.96966 4.76464
3.69259 -0.497664 -2.96966 4.76464
3.69259 -0.497664 -2.96966 4.76464
3.69259 -0.497664 -2.96966 4.76464
1.66543 1.07104 -3.95332 4.42149
1.66543 1.07104 -3.95332 4.42149
-0.437179 1.94994 -5.51068 5.86182
-2.68983 2.33455 -4.92271 6.07605
-2.68983 2.33455 -4.92271 6.07605
-1.64208 0.494742 -7.65282 7.84263
-1.64246 0.412462 -7.08527 7.28483
-0.673159 -2.37163 -6.63806 7.08107
-0.069896 -1.94442 -5.27349 5.62097
-1.13063 -3.52427 -4.60113 5.90501
-1.13063 -3.52427 -4.60113 5.90501
0.83082 -1.71234 -6.97442 7.22945
2.62564 -1.84187 -6.45937 7.21179
2.62564 -1.84187 -6.45937 7.21179
2.1227 -3.78898 -4.00904 5.91055
2.1227 -3.78898 -4.00904 5.91055
2.1227 -3.78898 -4.00904 5.91055
2.1227 -3.78898 -4.00904 5.91055
2.1227 -3.78898 -4.00904 5.91055
2.4259 -4.81419 -4.97853 7.33806
3.32382 -2.1159 -3.80074 5.47452
2.34856 -0.160008 -1.00724 2.56044
2.34856 -0.160008 -1.00724 2.56044
1.51569 0.112825 -3.2493 3.58719
1.51569 0.112825 -3.2493 3.58719
1.3356 0.927415 -2.74886 3.19377
1.3356 0.927415 -2.74886 3.19377
0.840218 -1.35076 -4.60274 4.86988
-0.504598 -0.633569 -4.57501 4.64615
-0.504598 -0.633569 -4.57501 4.64615
-0.504598 -0.633569 -4.57501 4.64615
2.30696 -2.21378 -3.27545 4.57728
2.30696 -2.21378 -3.27545 4.57728
2.30696 -2.21378 -3.27545 4.57728
2.75056 -2.42206 -5.22846 6.38504
3.56766 -4.05407 -3.94408 6.68726
3.56766 -4.05407 -3.94408 6.68726
4.72706 -2.89542 -1.94774 5.87556
6.02881 -1.82393 -4.71905 7.87037
3.50266 -1.02349 -7.6224 8.45086
1.36144 0.917313 -6.9076 7.1
1.36144 0.917313 -6.9076 7.1
-1.23826 -0.566669 -5.84945 6.00587
0.801423 -1.72402 -5.39705 5.72212
0.801423 -1.72402 -5.39705 5.72212
2.205 -3.30851 -3.59929 5.36313
3.0873 -1.27028 -5.29697 6.26123
3.62125 0.59715 -3.51758 5.08364
4.04078 1.32705 -3.89848 5.7695
3.30083 2.07166 -6.5833 7.6503
1.60007 4.57884 -7.46886 8.9056
0.544512 2.46298 -5.2087 5.78734
0.544512 2.46298 -5.2087 5.78734
1.48312 4.1116 -4.66894 6.39561
1.91717 1.6644 -6.09467 6.60233
1.91717 1.6644 -6.09467 6.60233
3.49181 -0.868433 -4.51854 5.77617
3.49181 -0.868433 -4.51854 5.77617
3.49181 -0.868433 -4.51854 5.77617
1.46549 -2.58773 -4.32975 5.25269
1.46549 -2.58773 -4.32975 5.25269
1.46549 -2.58773 -4.32975 5.25269
1.46549 -2.58773 -4.32975 5.25269
3.2488 -0.0571902 -3.43915 4.73136
3.2488 -0.0571902 -3.43915 4.73136
3.69806 2.35847 -2.50417 5.05063
2.81467 1.90995 -4.30189 5.48421
1.46141 0.192641 -7.20607 7.35529
1.46141 0.192641 -7.20607 7.35529
4.03699 0.82429 -8.8239 9.73848
2.61965 1.80798 -8.96851 9.51659
1.81328 2.84597 -8.02531 8.70592
0.540548 3.20983 -5.95423 6.78587
-1.75357 2.9916 -3.61172 5.00692
-1.75357 2.9916 -3.61172 5.00692
-1.75357 2.9916 -3.61172 5.00692
-1.75357 2.9916 -3.61172 5.00692
-1.75357 2.9916 -3.61172 5.00692
-1.75357 2.9916 -3.61172 5.00692
-3.53038 4.22904 -1.76368 5.78437
-2.26884 4.2767 1.11664 4.96837
-2.26884 4.2767 1.11664 4.96837
-2.43865 6.33212 2.72599 7.31258
-2.43865 6.33212 2.72599 7.31258
-2.43865 6.33212 2.72599 7.31258
-2.43865 6.33212 2.72599 7.31258
-1.23265 5.08884 3.34735 6.21454
-0.556622 4.47537 3.41401 5.65635
-0.556622 4.47537 3.41401 5.65635
-2.54379 2.52333 3.46312 4.9831
0.410318 3.05909 4.6775 5.60405
2.81983 1.56123 4.19939 5.29375
2.81983 1.56123 4.19939 5.29375
2.81983 1.56123 4.19939 5.29375
2.05136 -0.965216 3.00819 3.76682
2.05136 -0.965216 3.00819 3.76682
-0.0869887 0.400743 0.578866 0.7094
-0.903455 -1.43409 -1.15253 2.04968
0.703936 0.507986 0.354806 0.937797
1.31224 0.896551 -2.13303 2.66
1.31224 0.896551 -2.13303 2.66
1.31224 0.896551 -2.13303 2.66
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
-0.137023 0.21411 -3.57806 3.58708
0.188986 2.0316 -2.95982 3.59495
0.910965 -0.447652 -1.35559 1.69348
0.910965 -0.447652 -1.35559 1.69348
2.43047 -0.697363 -1.98638 3.21547
2.43047 -0.697363 -1.98638 3.21547
2.43047 -0.697363 -1.98638 3.21547
0.852287 -1.89082 -1.5588 2.59451
0.852287 -1.89082 -1.5588 2.59451
0.852287 -1.89082 -1.5588 2.59451
0.852287 -1.89082 -1.5588 2.59451
0.852287 -1.89082 -1.5588 2.59451
0.852287 -1.89082 -1.5588 2.59451
0.259706 -0.733592 -1.7264 1.89369
0.259706 -0.733592 -1.7264 1.89369
-1.75978 -3.00638 -1.24116 3.69806
-1.75978 -3.00638 -1.24116 3.69806
-1.75978 -3.00638 -1.24116 3.69806
-1.55108 -4.70686 -2.96466 5.77491
-1.55108 -4.70686 -2.96466 5.77491
-1.55108 -4.70686 -2.96466 5.77491
-1.55108 -4.70686 -2.96466 5.77491
0.474407 -4.62103 -1.89499 5.01697
0.474407 -4.62103 -1.89499 5.01697
3.33976 -2.73858 -3.15529 5.3488
0.434473 -4.39212 -4.94325 6.62686
2.61082 -2.49896 -2.44413 4.36291
2.61082 -2.49896 -2.44413 4.36291
2.61082 -2.49896 -2.44413 4.36291
2.61082 -2.49896 -2.44413 4.36291
2.5417 -3.50427 -2.42431 4.9616
2.5417 -3.50427 -2.42431 4.9616
2.5417 -3.50427 -2.42431 4.9616
2.5417 -3.50427 -2.42431 4.9616
2.5417 -3.50427 -2.42431 4.9616
4.06224 -1.78631 -1.90193 4.82805
4.06224 -1.78631 -1.90193 4.82805
4.42488 -0.903841 -3.66255 5.81471
4.42488 -0.903841 -3.66255 5.81471
2.59986 1.52988 -5.72394 6.47019
2.59986 1.52988 -5.72394 6.47019
2.34649 -0.482435 -4.51136 5.10794
2.34649 -0.482435 -4.51136 5.10794
-0.184246 0.672824 -2.06609 2.18068
-0.184246 0.672824 -2.06609 2.18068
0.483594 0.53631 -1.87561 2.00982
-0.0707114 0.994456 -4.52137 4.62998
-0.0707114 0.994456 -4.52137 4.62998
-0.0707114 0.994456 -4.52137 4.62998
2.0743 -0.754873 -6.5841 6.94427
2.0743 -0.754873 -6.5841 6.94427
2.4251 -0.297007 -4.33103 4.97264
3.18484 0.625804 -4.01718 5.16455
0.475288 1.82205 -5.55877 5.86905
0.475288 1.82205 -5.55877 5.86905
0.475288 1.82205 -5.55877 5.86905
0.475288 1.82205 -5.55877 5.86905
0.475288 1.82205 -5.55877 5.86905
0.475288 1.82205 -5.55877 5.86905
0.475288 1.82205 -5.55877 5.86905
0.899696 0.900109 -3.53211 3.75439
0.899696 0.900109 -3.53211 3.75439
0.899696 0.900109 -3.53211 3.75439
0.899696 0.900109 -3.53211 3.75439
0.899696 0.900109 -3.53211 3.75439
0.899696 0.900109 -3.53211 3.75439
-1.68815 -0.947648 -2.28049 2.99141
-1.68815 -0.947648 -2.28049 2.99141
-0.18414 0.0956032 -2.84292 2.85048
-0.18414 0.0956032 -2.84292 2.85048
-0.623713 1.69229 -2.53875 3.11418
-0.623713 1.69229 -2.53875 3.11418
1.7357 0.702313 -3.51792 3.98518
1.7357 0.702313 -3.51792 3.98518
0.22326 0.379405 -0.619173 0.759716
-2.29405 2.52948 -2.72163 4.36672
-2.29405 2.52948 -2.72163 4.36672
-2.29405 2.52948 -2.72163 4.36672
-2.29405 2.52948 -2.72163 4.36672
-2.29405 2.52948 -2.72163 4.36672
-2.29405 2.52948 -2.72163 4.36672
-1.58982 1.2747 -4.57725 5.01035
0.27835 3.81769 -2.65249 4.65703
1.31232 1.76501 -1.58224 2.70941
1.31232 1.76501 -1.58224 2.70941
-1.22366 3.09925 -3.04532 4.51406
-1.22366 3.09925 -3.04532 4.51406
-2.24528 4.03336 -3.47045 5.77523
-2.60259 2.97989 -4.18414 5.75849
-1.39344 2.87629 -2.77695 4.23393
0.902274 0.817769 -1.86703 2.22905
0.902274 0.817769 -1.86703 2.22905
0.902274 0.817769 -1.86703 2.22905
2.75926 2.30362 -2.29056 4.26225
0.462406 1.81685 -0.762351 2.02385
1.56362 -0.825144 1.89734 2.59339
2.59698 -3.18027 4.66261 6.21276
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
0.952744 -1.20566 5.9894 6.18338
3.17447 1.68781 5.27948 6.3874
3.17447 1.68781 5.27948 6.3874
3.17447 1.68781 5.27948 6.3874
3.17447 1.68781 5.27948 6.3874
0.562391 -1.16671 5.65784 5.80419
-0.221966 -3.03653 3.77967 4.85342
-1.35133 -0.262432 4.80554 4.99882
-1.35133 -0.262432 4.80554 4.99882
-1.35133 -0.262432 4.80554 4.99882
-1.35133 -0.262432 4.80554 4.99882
-3.79935 1.61288 1.99409 4.58398
-3.79935 1.61288 1.99409 4.58398
-4.05267 0.0814919 2.28958 4.65542
-2.83103 1.84246 5.01775 6.04874
-2.86028 3.99302 4.59659 6.72712
-1.23823 1.16356 2.15546 2.74465
1.53332 1.87113 1.98548 3.12959
1.48543 -0.629309 2.70669 3.15098
1.48543 -0.629309 2.70669 3.15098
1.48543 -0.629309 2.70669 3.15098
-0.839835 -0.827585 3.07678 3.29497
-0.839835 -0.827585 3.07678 3.29497
0.481575 -0.483444 4.13863 4.19451
0.481575 -0.483444 4.13863 4.19451
0.481575 -0.483444 4.13863 4.19451
1.07584 0.858148 3.88046 4.11726
3.19849 1.96032 4.58686 5.92558
0.525641 4.68359 2.07509 5.14959
2.38844 3.76462 4.12567 6.07438
2.38844 3.76462 4.12567 6.07438
2.38844 3.76462 4.12567 6.07438
2.38844 3.76462 4.12567 6.07438
2.38844 3.76462 4.12567 6.07438
2.38844 3.76462 4.12567 6.07438
2.38844 3.76462 4.12567 6.07438
0.201025 3.83577 2.60004 4.63829
0.201025 3.83577 2.60004 4.63829
0.201025 3.83577 2.60004 4.63829
0.201025 3.83577 2.60004 4.63829
0.201025 3.83577 2.60004 4.63829
0.201025 3.83577 2.60004 4.63829
2.05657 2.80902 2.51691 4.29592
2.56192 0.215485 1.13544 2.81054
1.31937 -2.44031 2.36266 3.6439
1.31937 -2.44031 2.36266 3.6439
2.11869 -0.732452 1.36586 2.62505
-0.491086 1.39161 2.603 2.99222
-0.491086 1.39161 2.603 2.99222
-0.491086 1.39161 2.603 2.99222
-0.491086 1.39161 2.603 2.99222
-0.491086 1.39161 2.603 2.99222
-0.491086 1.39161 2.603 2.99222
1.19201 2.59085 3.91809 4.84611
1.19201 2.59085 3.91809 4.84611
1.19201 2.59085 3.91809 4.84611
1.19201 2.59085 3.91809 4.84611
1.19201 2.59085 3.91809 4.84611
0.0394261 1.59178 1.27569 2.04027
1.6437 -0.892073 -1.64604 2.49139
0.111911 1.42196 -1.94123 2.40891
0.1376 -1.18 -4.66108 4.8101
0.1376 -1.18 -4.66108 4.8101
0.1376 -1.18 -4.66108 4.8101
0.1376 -1.18 -4.66108 4.8101
0.398873 -1.7293 -1.77884 2.51274
0.398873 -1.7293 -1.77884 2.51274
0.398873 -1.7293 -1.77884 2.51274
0.398873 -1.7293 -1.77884 2.51274
-0.452241 -2.11389 -3.19739 3.85958
-0.452241 -2.11389 -3.19739 3.85958
-0.452241 -2.11389 -3.19739 3.85958
-0.452241 -2.11389 -3.19739 3.85958
-0.452241 -2.11389 -3.19739 3.85958
2.14385 -0.436312 -3.61329 4.22402
2.14385 -0.436312 -3.61329 4.22402
2.14385 -0.436312 -3.61329 4.22402
1.46635 -3.22054 -1.92239 4.02711
0.898524 -4.00138 -2.77753 4.95309
0.898524 -4.00138 -2.77753 4.95309
0.898524 -4.00138 -2.77753 4.95309
1.13099 -2.03131 -1.75957 2.91573
1.13099 -2.03131 -1.75957 2.91573
2.47736 0.061483 -2.86703 3.78958
0.215903 0.846465 -2.88145 3.01096
0.880342 1.11924 -2.11333 2.54831
-1.02956 0.5107 -4.0591 4.21866
-1.02956 0.5107 -4.0591 4.21866
-1.02956 0.5107 -4.0591 4.21866
-0.0936222 3.122 -2.70432 4.13146
-1.31602 3.26581 -1.59015 3.86342
1.11291 2.09988 -0.760515 2.49528
1.88096 5.01335 -1.79862 5.6486
-0.940063 3.814 -2.17441 4.48981
-2.88328 1.05056 -3.4959 4.6517
-0.00323923 -0.19212 -4.2944 4.29869
-0.00323923 -0.19212 -4.2944 4.29869
-0.00323923 -0.19212 -4.2944 4.29869
-0.00323923 -0.19212 -4.2944 4.29869
2.62 -0.1703 -4.05823 4.83349
2.62 -0.1703 -4.05823 4.83349
2.62 -0.1703 -4.05823 4.83349
0.815761 1.31612 -5.83629 6.03821
0.815761 1.31612 -5.83629 6.03821
0.815761 1.31612 -5.83629 6.03821
2.54926 0.532123 -4.88101 5.53228
3.48418 -2.35236 -4.66048 6.2764
1.5831 -0.698486 -4.18394 4.52763
-1.00182 1.59158 -2.21204 2.90343
-1.00182 1.59158 -2.21204 2.90343
-1.00182 1.59158 -2.21204 2.90343
-1.00182 1.59158 -2.21204 2.90343
-1.94242 0.44738 -5.0261 5.40693
-1.94242 0.44738 -5.0261 5.40693
-0.000352484 -2.11305 -4.55112 5.01774
-0.000352484 -2.11305 -4.55112 5.01774
-1.79534 -1.86759 -1.64624 3.0694
-1.79534 -1.86759 -1.64624 3.0694
-1.79534 -1.86759 -1.64624 3.0694
-0.0840248 0.105523 -3.86885 3.8712
-0.723314 0.280952 -1.28925 1.50475
1.93524 -0.333862 -1.85368 2.7005
1.72412 0.45636 -1.0094 2.04933
2.64538 -1.79506 -3.7189 4.90413
2.64538 -1.79506 -3.7189 4.90413
2.95166 0.832127 -3.24203 4.46268
0.89903 -1.94217 -4.76242 5.2212
0.89903 -1.94217 -4.76242 5.2212
-0.944505 -0.9963 -7.06905 7.20112
-0.944505 -0.9963 -7.06905 7.20112
0.643856 -1.31675 -7.36505 7.50949
0.643856 -1.31675 -7.36505 7.50949
-0.0957763 -0.724517 -6.4604 6.50161
-0.0957763 -0.724517 -6.4604 6.50161
-0.0957763 -0.724517 -6.4604 6.50161
-0.868198 1.2288 -4.59308 4.83323
-0.868198 1.2288 -4.59308 4.83323
-0.868198 1.2288 -4.59308 4.83323
-2.22531 1.20105 -4.92852 5.53939
-2.27146 1.31687 -7.66571 8.10289
-2.49119 2.53763 -8.64772 9.35032
-1.36899 3.95357 -8.76646 9.71368
-1.36899 3.95357 -8.76646 9.71368
-1.36899 3.95357 -8.76646 9.71368
-1.36899 3.95357 -8.76646 9.71368
0.536575 6.58681 -6.56563 9.31565
0.85941 3.84968 -8.55988 9.42498
-1.86517 0.94732 -6.98574 7.29224
-1.86517 0.94732 -6.98574 7.29224
-1.86517 0.94732 -6.98574 7.29224
0.722589 1.87496 -6.73684 7.03012
0.722589 1.87496 -6.73684 7.03012
1.73651 -0.995085 -5.73224 6.0716
0.649179 -0.248197 -4.87904 4.92829
-1.03208 1.29335 -4.99193 5.25903
